"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","Truth"
1,"X1",0.00550275808186875,0.505312355763343,0.176844528396355,"SRS","Independent Covariates (Zero Covariance)",0.5
1,"X2",0.889720025360637,1.00779293339617,0.427748562658967,"SRS","Independent Covariates (Zero Covariance)",1
1,"X3",2.13160516002353,1.69278508896097,-0.465113168958,"SRS","Independent Covariates (Zero Covariance)",1.5
1,"X4",2.91416668165422,2.07992366969491,0.308345472374655,"SRS","Independent Covariates (Zero Covariance)",2
1,"X5",4.15388851764349,2.21202084632298,0.519423774661597,"SRS","Independent Covariates (Zero Covariance)",2.5
2,"X1",0.0259510968532171,0.451921167374147,0.0643803971364334,"SRS","Independent Covariates (Zero Covariance)",0.5
2,"X2",0.764242426967662,1.00847116173837,0.202556574012043,"SRS","Independent Covariates (Zero Covariance)",1
2,"X3",2.19961504971725,1.44678868581648,0.40657630473591,"SRS","Independent Covariates (Zero Covariance)",1.5
2,"X4",3.33798243271717,2.02377924172183,0.0984693235118701,"SRS","Independent Covariates (Zero Covariance)",2
2,"X5",3.91821741901245,2.95817473848061,0.212256901247154,"SRS","Independent Covariates (Zero Covariance)",2.5
3,"X1",0.041955890500941,0.552574400995448,0.0602739702623056,"SRS","Independent Covariates (Zero Covariance)",0.5
3,"X2",1.07766578637509,1.04316262400533,-0.129050199685835,"SRS","Independent Covariates (Zero Covariance)",1
3,"X3",2.06595210009543,1.23057660849734,0.449847975978496,"SRS","Independent Covariates (Zero Covariance)",1.5
3,"X4",2.8447505591986,2.03812991004644,0.305280511223119,"SRS","Independent Covariates (Zero Covariance)",2
3,"X5",4.08734554453986,2.51893542711615,-0.216543354411112,"SRS","Independent Covariates (Zero Covariance)",2.5
4,"X1",-0.124455394803762,0.581333878609044,0.127058934336585,"SRS","Independent Covariates (Zero Covariance)",0.5
4,"X2",1.01884296735796,1.13022137024276,-0.203681580803273,"SRS","Independent Covariates (Zero Covariance)",1
4,"X3",2.0415799295142,1.35805064881423,0.702508481098907,"SRS","Independent Covariates (Zero Covariance)",1.5
4,"X4",3.01042835303866,1.67998467013954,0.799892190241451,"SRS","Independent Covariates (Zero Covariance)",2
4,"X5",3.84968246524214,2.26475428001342,1.2158151027336,"SRS","Independent Covariates (Zero Covariance)",2.5
5,"X1",0.0617198836058111,0.55914142312952,-0.226663518862693,"SRS","Independent Covariates (Zero Covariance)",0.5
5,"X2",1.01830200718864,1.17087999601683,-0.0264687654946108,"SRS","Independent Covariates (Zero Covariance)",1
5,"X3",1.55580610886815,1.78663885168312,0.397033112246438,"SRS","Independent Covariates (Zero Covariance)",1.5
5,"X4",2.93675669531011,2.09199080944875,0.360405519139998,"SRS","Independent Covariates (Zero Covariance)",2
5,"X5",3.82287015342043,2.31912967588406,0.840925437941037,"SRS","Independent Covariates (Zero Covariance)",2.5
6,"X1",0.0229489992756424,0.51515914315873,0.0889445390168658,"SRS","Independent Covariates (Zero Covariance)",0.5
6,"X2",0.980827386752452,1.05167497385844,0.227132333889159,"SRS","Independent Covariates (Zero Covariance)",1
6,"X3",2.13059131572868,1.3954831241632,-0.0414002528175867,"SRS","Independent Covariates (Zero Covariance)",1.5
6,"X4",2.99200852283007,1.97251985391031,0.495372160451829,"SRS","Independent Covariates (Zero Covariance)",2
6,"X5",4.11843607591291,2.65903945569606,0.408811804043994,"SRS","Independent Covariates (Zero Covariance)",2.5
7,"X1",-0.0478571045162835,0.537289422273009,0.0856113299124524,"SRS","Independent Covariates (Zero Covariance)",0.5
7,"X2",0.951220401027789,0.937062909704833,0.450146637370773,"SRS","Independent Covariates (Zero Covariance)",1
7,"X3",2.04493393630047,1.59759629184043,0.241515404523291,"SRS","Independent Covariates (Zero Covariance)",1.5
7,"X4",3.11055096229028,1.87237537743936,0.740626169321203,"SRS","Independent Covariates (Zero Covariance)",2
7,"X5",4.37636405349789,2.81944408329774,-0.249525083696705,"SRS","Independent Covariates (Zero Covariance)",2.5
8,"X1",0.0427613738359808,0.473400388387035,0.0175818590343495,"SRS","Independent Covariates (Zero Covariance)",0.5
8,"X2",0.849873808509764,0.95718827537909,0.247085314493625,"SRS","Independent Covariates (Zero Covariance)",1
8,"X3",1.67781931198647,1.59152488620045,0.416985426691302,"SRS","Independent Covariates (Zero Covariance)",1.5
8,"X4",2.6220242554375,1.74835687650783,0.909239545910162,"SRS","Independent Covariates (Zero Covariance)",2
8,"X5",4.16213097212243,2.43308289667573,0.429921553604997,"SRS","Independent Covariates (Zero Covariance)",2.5
9,"X1",-0.0398737929070589,0.547201078872752,0.158226159410109,"SRS","Independent Covariates (Zero Covariance)",0.5
9,"X2",1.13630639518118,0.978651235653263,0.020397166498356,"SRS","Independent Covariates (Zero Covariance)",1
9,"X3",2.18194965120361,1.48856248774709,0.256983493498435,"SRS","Independent Covariates (Zero Covariance)",1.5
9,"X4",2.93616016301945,1.78185152517612,0.65240869775347,"SRS","Independent Covariates (Zero Covariance)",2
9,"X5",3.71152609556089,2.57264256398565,1.59995236025402,"SRS","Independent Covariates (Zero Covariance)",2.5
10,"X1",-0.018530512527305,0.465199342993649,0.160754180037338,"SRS","Independent Covariates (Zero Covariance)",0.5
10,"X2",0.96508374603587,1.0280442276344,0.345539706443962,"SRS","Independent Covariates (Zero Covariance)",1
10,"X3",2.06262164452952,1.54308661700579,-0.122709080985539,"SRS","Independent Covariates (Zero Covariance)",1.5
10,"X4",3.08429006930437,1.74425535575116,0.316341091749623,"SRS","Independent Covariates (Zero Covariance)",2
10,"X5",3.60074450878404,2.46007573909353,0.787434731823954,"SRS","Independent Covariates (Zero Covariance)",2.5
11,"X1",-0.00288763385863984,0.496308705032309,0.00641711555693859,"SRS","Independent Covariates (Zero Covariance)",0.5
11,"X2",1.1050106993781,0.926413186232346,0.164010127566482,"SRS","Independent Covariates (Zero Covariance)",1
11,"X3",2.21855960760654,1.39194106968791,0.512685005764278,"SRS","Independent Covariates (Zero Covariance)",1.5
11,"X4",2.69796152494245,2.13766599847445,0.293488514230088,"SRS","Independent Covariates (Zero Covariance)",2
11,"X5",4.02697647803617,2.59027892653998,0.189514204229971,"SRS","Independent Covariates (Zero Covariance)",2.5
12,"X1",0.0151124887896871,0.484251476867688,0.0160123091960324,"SRS","Independent Covariates (Zero Covariance)",0.5
12,"X2",0.98601463794054,0.936359591639748,0.373908121367177,"SRS","Independent Covariates (Zero Covariance)",1
12,"X3",2.07814197011586,1.5361185205775,0.34078955791938,"SRS","Independent Covariates (Zero Covariance)",1.5
12,"X4",3.01473989669032,1.87730189900262,0.535776651083162,"SRS","Independent Covariates (Zero Covariance)",2
12,"X5",4.39174732153768,2.47595290147618,-0.142214166415965,"SRS","Independent Covariates (Zero Covariance)",2.5
13,"X1",-0.0347788340405535,0.488343587514318,0.115293761562563,"SRS","Independent Covariates (Zero Covariance)",0.5
13,"X2",1.24209135753568,1.15806784196169,-0.152937559254326,"SRS","Independent Covariates (Zero Covariance)",1
13,"X3",2.05179725766106,1.4432875372351,-0.0766286783624587,"SRS","Independent Covariates (Zero Covariance)",1.5
13,"X4",3.01217343350486,1.73472419515312,0.826790055743129,"SRS","Independent Covariates (Zero Covariance)",2
13,"X5",4.47810533611632,3.15097494412695,-0.644001904031597,"SRS","Independent Covariates (Zero Covariance)",2.5
14,"X1",-0.0789463596441312,0.459928740763827,0.197473619177603,"SRS","Independent Covariates (Zero Covariance)",0.5
14,"X2",0.971818765579565,0.940378430773085,0.373795540107017,"SRS","Independent Covariates (Zero Covariance)",1
14,"X3",1.92356800981265,1.52332489834629,0.176329336029211,"SRS","Independent Covariates (Zero Covariance)",1.5
14,"X4",3.04247012346115,2.53828184716679,0.239413024761766,"SRS","Independent Covariates (Zero Covariance)",2
14,"X5",4.15000935774129,2.64716405852407,0.195910136146273,"SRS","Independent Covariates (Zero Covariance)",2.5
15,"X1",0.0763359247930249,0.59407344114646,-0.0650537897619033,"SRS","Independent Covariates (Zero Covariance)",0.5
15,"X2",0.971220945702795,1.11284608573734,0.3422821161656,"SRS","Independent Covariates (Zero Covariance)",1
